cd_cnpj,nm_razao_social,qt_filial,cod_fl_matriz,dsc_fl_matriz,fl_optante_simei,de_optante_simei,fl_optante_simples,de_optante_simples,pk_dt_abertura,pk_endereco,pk_cnae,cd_natureza_juridica,de_classif_natureza_juridica,de_natureza_juridica,de_nivel_atividade,de_saude_tributaria,de_situacao,vl_total_veiculos_antt,filtro_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,vl_soma_veiculos_leves_pesados,fx_veiculo_leves_pesados
38742276000380,VILLA RICA EDITORAS REUNIDAS EPP LTDA,,0,FILIAL,0,NÃO,0,NÃO,997,4577,17252,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,VERDE,BAIXADA,,NÃO,,,0,00 a 05
07024066000160,CONDOMINIO EDIFICIO ARGOS,,1,MATRIZ,0,NÃO,0,NÃO,4578,4579,17253,3085,PRIVADO,CONDOMINIO EDILICIO,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
15296945000170,GISLAINE SANTOS TEIXEIRA MEI,,1,MATRIZ,1,SIM,1,SIM,303,4580,17254,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14594530000110,NEIVA PEREIRA DA SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,4581,4582,17255,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
16703921000150,GISMAR DONIZETE DO NASCIMENTO MEI,,1,MATRIZ,1,SIM,1,SIM,317,4583,17256,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
14796394000140,EVANDRO CARLOS DOS SANTOS MEI,,1,MATRIZ,1,SIM,1,SIM,602,4584,17257,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15299574000180,EVANDRO PEREZ BERNAL ME,,1,MATRIZ,0,NÃO,0,NÃO,2732,4585,17258,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
35733856000150,MAURICIO JOSE BANDEIRA ME,,1,MATRIZ,0,NÃO,0,NÃO,4586,4587,17259,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
03563656000100,M S BASTOS ME,,1,MATRIZ,1,SIM,1,SIM,4588,4589,17260,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
14296994000140,AMANDA NUNES REIS MEI,,1,MATRIZ,1,SIM,1,SIM,3663,4590,17261,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14353384000130,MINI BOX SANTAREM LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,1397,4591,17262,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,AZUL,BAIXADA,,NÃO,,,0,00 a 05
38131280000140,J D CIRQUEIRA VAREJISTA ME,,1,MATRIZ,0,NÃO,1,SIM,4592,4593,17263,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
58750498000190,IR EMPREENDIMENTOS E PARTICIPAOES LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4594,4595,17264,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,1,0,1,00 a 05
91129031000100,VILSON ROMEIRO BARBOSA,,1,MATRIZ,0,NÃO,0,NÃO,4596,4597,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
91776716000130,LANCHERIA SEMENSATO SILVA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,2699,4598,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
80439300000100,REGINALDO MENDES DE SOUZA,,1,MATRIZ,0,NÃO,0,NÃO,4599,4600,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
29616935000260,BANHART MOVEIS LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,4601,4602,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
24728701000290,PANIFICACAO SANTA INES LTDA ME,,0,FILIAL,0,NÃO,1,SIM,4603,4604,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
60405446011910,ENGEMIX SA,,0,FILIAL,0,NÃO,0,NÃO,4605,4606,-,2054,PRIVADO,SOCIEDADE ANONIMA FECHADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
55350904000210,AGENCIA LIMA DE JORNAIS E REVISTAS LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,4607,4608,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
57568743000180,ARGOS COMERCIO DE MATERIAIS PARA ESCRITORIO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4609,4610,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
50964741000160,PEDRO SENONI & FILHO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4611,4612,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
57822256000100,GUMEX ADESIVOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,2799,4613,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
52939527000260,MAR AZUL TURISMO EPP LTDA,,0,FILIAL,0,NÃO,1,SIM,4614,4615,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
22545180000200,VEDAMAQ VEDACOES PARA MAQUINAS E EQUIPAMENTOS EPP LTDA,,0,FILIAL,0,NÃO,1,SIM,4616,4617,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
27155027000100,BRASCO COMERCIAL TECNICO E CIENTIFICO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4036,4618,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
31872880000110,H H GONCALVES,,1,MATRIZ,0,NÃO,0,NÃO,4619,4620,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
61678355000390,RAFY CHAMMA & FILHO LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,4621,4622,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
52543758000170,BENEDITA VICENTE ESCAURIAZA,,1,MATRIZ,0,NÃO,0,NÃO,4623,4624,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
72743859000100,PIZZARIA E LANCHONETE BERYMBAW LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4625,4626,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
67904573000110,FLAVIO BONTURI MOCOCA,,1,MATRIZ,0,NÃO,0,NÃO,1554,4627,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
73409153000160,CASA DE CARNES J LEAL LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4092,4628,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
79059200000170,KISEMENTE REPRESENTACOES DE PRODUTOS AGROPECUARIOS LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4629,4630,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
77207785000100,FERDINANDO FERRAREZI FERTILIZANTES,,1,MATRIZ,0,NÃO,0,NÃO,4631,4632,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
32855918000290,BORGES VARIEDADES LTDA,,0,FILIAL,0,NÃO,0,NÃO,4633,4634,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
45347127000110,RM MECANICA E METALURGICA LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4635,4636,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
36841120000240,COMPANHIA AGRO INDUSTRIAL METAL SUL,,0,FILIAL,0,NÃO,0,NÃO,4637,4638,-,2054,PRIVADO,SOCIEDADE ANONIMA FECHADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
36358661000130,TEMPO FRIO REFRIGERACAO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,1990,4639,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
33121088021580,COMPANHIA BRASILEIRA DE ARMAZENAMENTO,,0,FILIAL,0,NÃO,0,NÃO,4640,4641,-,2011,PUBLICO,EMPRESA PUBLICA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09141779000130,JORGE ANTONIO SILVANO SANTOS ME,,1,MATRIZ,0,NÃO,0,NÃO,4642,4643,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
93974681000170,ROSENIR M F BARROS,,1,MATRIZ,0,NÃO,0,NÃO,4644,4645,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09073610000190,BENJAMIM BEZERRA DA SILVA,,1,MATRIZ,0,NÃO,0,NÃO,4646,4647,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
69016632000140,MAGOPLAS INDUSTRIA E COMERCIO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4648,4649,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
03558467000140,TENDA DE UMBANDA NOSSA SENHORA APARECIDA,,1,MATRIZ,0,NÃO,0,NÃO,4650,4651,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
96460431000100,ADAO ROQUE TARUMA ME,,1,MATRIZ,0,NÃO,0,NÃO,4277,4652,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
06754381000180,ELEICOES 2004 FLAVIO CIRINO DE ANDRADE VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,4653,4654,-,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
09572798000110,HORACIO SEGUNDO MEDEIROS ARNAUD ME,,1,MATRIZ,0,NÃO,0,NÃO,4655,4656,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
05307162000190,DOBLE FACE CHOPERIA E PETISQUEIRA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4657,4658,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
04655734000160,MARSA EXPORTACAO & IMPORTACAO LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4659,4660,-,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
02920788000180,JOSE ANDRADE TITSKI ME,,1,MATRIZ,0,NÃO,0,NÃO,4661,4662,-,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15137744000120,FRANCISCO VARNE DA SILVA MEI,,1,MATRIZ,1,SIM,1,SIM,2807,4663,17265,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
03691935000150,TRANSGUARARAPES TRANSPORTES COMERCIO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4664,4665,17266,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
14327650000150,CONSELHO DELIBERATIVO DA COMUNIDADE ESCOLAR LUIZ FELIPE MARTINS MARQUES LUIZ,,1,MATRIZ,0,NÃO,0,NÃO,1065,4666,17267,3999,PRIVADO,ASSOCIACAO PRIVADA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
18977975000130,CASA DA RACAO VETERINARIA LTDA,3,1,MATRIZ,0,NÃO,0,NÃO,4667,4668,17268,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,11,0,11,11 a 15
10971506000100,BORGES E COSTA REPRESENTACAO COMERCIAL LTDA,,1,MATRIZ,0,NÃO,0,NÃO,4669,4670,17269,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
17002337000130,ALDENORA MARIA SPINDOLA RODRIGUES MEI,,1,MATRIZ,1,SIM,1,SIM,1274,4671,17270,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
17004287000120,JAQUELINE APARECIDA GARCIA RODRIGUES MEI,,1,MATRIZ,1,SIM,1,SIM,1274,4672,17271,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08529284000110,R KUBATA ME,,1,MATRIZ,0,NÃO,1,SIM,4673,4674,17272,2135,PRIVADO,EMPRESARIO INDIVIDUAL,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14059697000180,MARIA HELENA DA SILVA ATALAIA MEI,,1,MATRIZ,1,SIM,1,SIM,4675,4676,17273,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
13895989000190,ASSOCIACAO COMUNITARIA DE LAGEDO DE BAIXO,,1,MATRIZ,0,NÃO,0,NÃO,4182,4677,17274,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
10975127000180,MARCUS VINICIUS LATALIZA E CIA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,3044,4678,17275,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
13441362000160,I F P INDUSTRIA DE FERTILIZANTES PLANTE CERTO LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,2644,4679,17276,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
11733494000130,ASSOCIACAO UNIDA DOS FOGUETEIROS E PIROTECNICOS DO ESTADO DE SERGIPE,,1,MATRIZ,0,NÃO,0,NÃO,4174,4680,17277,3999,PRIVADO,ASSOCIACAO PRIVADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
10572071102110,SECRETARIA DE EDUCACAO,,0,FILIAL,0,NÃO,0,NÃO,4681,4682,17278,1023,PUBLICO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
15526547000100,F BERNARDO DE LIMA MERCEARIA & LANCHONETE ME,,1,MATRIZ,0,NÃO,0,NÃO,1921,4683,17279,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
09390616000190,RBG NEGOCIOS & MARKETING LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4684,4685,17280,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
16825787000160,J B BITTENCOURT JUNIOR ME,,1,MATRIZ,0,NÃO,1,SIM,4686,4687,17281,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
08264342000120,TRASSO BORDADOS COMPUTADORIZADOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4688,4689,17282,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
10752975000120,BS TRANSPORTES LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,1009,4690,17283,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,1,16,17,16 a 30
07299924000180,KLEBER GOMIDES BORGES,,1,MATRIZ,0,NÃO,0,NÃO,497,4691,17284,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
08109356000170,AMERICA SERVICE DESENTUPIDORA E DEDETIZADORA LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4692,4693,17285,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
08654564000150,APARECIDO TAVARES LOPES,,1,MATRIZ,0,NÃO,0,NÃO,4694,4695,17286,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
11509198000150,DISOL SOLUCOES TECNOLOGICAS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4696,4697,17287,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,AZUL,ATIVA,,NÃO,,,0,00 a 05
09076053000160,BOTIN PLANEJAMENTO E INTERMEDIAO DE NEGOCIOS EM PUBLICIDADE LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,4698,4699,17288,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,,,0,00 a 05
08937981000100,LICLUF LIGA CLUBES FESTIVOS,,1,MATRIZ,0,NÃO,0,NÃO,4700,4701,17289,3999,PRIVADO,ASSOCIACAO PRIVADA,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
10351362000180,BRASILIA DOS SANTOS ROCHA,,1,MATRIZ,0,NÃO,0,NÃO,4702,4703,17290,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15862233000170,PARTIDO SOCIAL DEMOCRATA CRISTAO PSDC,,1,MATRIZ,0,NÃO,0,NÃO,4704,4705,17291,3271,PUBLICO,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
06341298000180,Z S FOMENTO MERCANTIL LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4706,4707,17292,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
15970837000130,ELEICAO 2012 CARLOS LOPES MONTEIRO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,574,4708,17293,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
15996399000180,ELEICAO 2012 SILMARA CORREA FRANCO VEREADOR,,1,MATRIZ,0,NÃO,0,NÃO,574,4709,17294,4090,PRIVADO,CANDIDATO A CARGO POLITICO ELETIVO,INATIVA,,BAIXADA,,NÃO,,,0,00 a 05
01785196000130,CAIXA ESCOLAR DOM JOSE ADELINO DANTAS,,1,MATRIZ,0,NÃO,0,NÃO,4710,4711,17295,3999,PRIVADO,ASSOCIACAO PRIVADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
03808859000110,DANIELA MASTROCOLA VELOCE ME,,1,MATRIZ,0,NÃO,1,SIM,4712,4713,17296,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
02528063000140,CONVENCAO DO CONDOMINIO DO EDIFICIO COMERCIAL E RESIDENCIAL IMPERATRIZ LEOPOLDINA,,1,MATRIZ,0,NÃO,0,NÃO,4714,4715,17297,3085,PRIVADO,CONDOMINIO EDILICIO,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
12355372000110,INTERVALOS BAR E LANCHONETE LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4716,4717,17298,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,AZUL,BAIXADA,,NÃO,,,0,00 a 05
00818576000160,JAIRO MENDES ANDRADE ME,,1,MATRIZ,0,NÃO,0,NÃO,4718,4719,17299,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
15529261000170,JOSE MARCOS LEMOS MEI,,1,MATRIZ,0,NÃO,0,NÃO,1325,4720,17300,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15535199000120,MF DETS PARTICIPACOES LTDA,,1,MATRIZ,0,NÃO,0,NÃO,864,4721,17301,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,2,0,2,00 a 05
01527330002650,CEMULTI CESARI EMPRESA MULTIMODAL DE MOVIMENTACAO DE MATERIAIS LTDA,,0,FILIAL,0,NÃO,0,NÃO,4722,4723,17302,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,3,0,3,00 a 05
29744778761120,IGREJA UNIVERSAL DO REINO DE DEUS,,0,FILIAL,0,NÃO,0,NÃO,4724,4725,17303,3220,PRIVADO,ORGANIZACAO RELIGIOSA,MEDIA,VERMELHO,ATIVA,,NÃO,,,0,00 a 05
14738689000160,JULIMAR MOREIRA RODRIGUES MEI,,1,MATRIZ,1,SIM,1,SIM,619,4726,17304,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
15167829000150,RONALDO MUNHOZ BERTOLINI ACOUGUE ME,,1,MATRIZ,1,SIM,1,SIM,2807,4727,17305,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
01489019000610,CHEMINOVA BRASIL LTDA,,0,FILIAL,0,NÃO,0,NÃO,4728,4729,17306,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,INATIVA,VERDE,BAIXADA,,NÃO,,,0,00 a 05
65931909000290,G&F FACTORING FOMENTO MERCANTIL LTDA ME,,0,FILIAL,0,NÃO,0,NÃO,4730,4731,17307,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
02904918000190,ANTONIO PINHEIRO FILHO ME,,1,MATRIZ,0,NÃO,1,SIM,4732,4733,17308,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,LARANJA,ATIVA,,NÃO,1,0,1,00 a 05
05162872000170,VETRO VITA COMERCIO DE VIDROS E ACESSORIOS EIRELI EPP,,1,MATRIZ,0,NÃO,0,NÃO,4734,4735,17309,2305,PRIVADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,MEDIA,AZUL,ATIVA,,NÃO,2,0,2,00 a 05
04975912000130,ETSR EQUIPE TECNICA DE SERVICOS RADIOLOGICOS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4736,4737,17310,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,LARANJA,ATIVA,,NÃO,,,0,00 a 05
93811644000140,LEOMAR ELSNER ME,,1,MATRIZ,0,NÃO,1,SIM,4738,4739,17311,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
06267134000150,ILHA VERDE COMERCIO DE GAS E BEBIDAS LTDA ME,,1,MATRIZ,0,NÃO,0,NÃO,4740,4741,17312,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,BAIXA,AZUL,ATIVA,,NÃO,,,0,00 a 05
08314976000140,ANTONIO CARLOS AGORRETA,,1,MATRIZ,0,NÃO,0,NÃO,1089,4742,17313,4120,PRIVADO,PRODUTOR RURAL PESSOA FISICA,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
03803494000130,SINDICATO DOS TRAB S G EMP PRIV E S DAS ESCOLAS ESTADUAIS E MUNIC T OTONI MG SINTRASERG,,1,MATRIZ,0,NÃO,0,NÃO,181,4743,17314,3131,PRIVADO,ENTIDADE SINDICAL,ALTA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14444801000150,MUNDIAL CENTER LTDA ME,,1,MATRIZ,0,NÃO,1,SIM,1081,4744,17315,2062,PRIVADO,SOCIEDADE EMPRESARIA LIMITADA,MEDIA,VERDE,ATIVA,,NÃO,0,0,0,00 a 05
12315899000110,SIDINEI ALCINDO MARTINS CARNEIRO MEI,,1,MATRIZ,1,SIM,1,SIM,4745,4746,17316,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
11401899000170,RADIO TAXI CENTRAL EIRELI ME,,1,MATRIZ,0,NÃO,1,SIM,4747,4748,17317,2305,PRIVADO,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
02472581000190,CLEIDE FERREIRA DOS SANTOS ME,1,1,MATRIZ,0,NÃO,1,SIM,4749,4750,17318,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AZUL,ATIVA,,NÃO,,,0,00 a 05
14483589000130,MARCELA HORRANA DIAS PEREIRA MEI,,1,MATRIZ,1,SIM,1,SIM,4289,4751,17319,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
14870016000160,MARCOS JOSE SANTANA MEI,,1,MATRIZ,0,NÃO,0,NÃO,1992,4752,17320,2135,PRIVADO,EMPRESARIO INDIVIDUAL,INATIVA,AMARELO,BAIXADA,,NÃO,,,0,00 a 05
16498854000180,ANTONIO HENRIQUE DOS SANTOS MEI,,1,MATRIZ,1,SIM,1,SIM,658,4753,17321,2135,PRIVADO,EMPRESARIO INDIVIDUAL,MEDIA,AMARELO,ATIVA,,NÃO,,,0,00 a 05
12040216000160,ANA ROSA ALVES MEI,,1,MATRIZ,1,SIM,1,SIM,4754,4755,17322,2135,PRIVADO,EMPRESARIO INDIVIDUAL,ALTA,VERDE,ATIVA,,NÃO,,,0,00 a 05
